code	Item
024.99	Cheese, Cacciocavallo
024.99	Cheese, Camembert
024.99	Cheese, Cheddar
024.99	Cheese, Cheshire
024.99	Cheese, Colby
024.99	Cheese, Edam
024.99	Cheese, Emmental
024.99	Cheese, feta
024.99	Cheese, Glarnerkäse
024.99	Cheese, Glarus (Schabziger)
024.99	Cheese, goat
024.99	Cheese, Gouda
024.99	Cheese, Grana
024.99	Cheese, Gruyère
024.99	Cheese, hard
024.99	Cheese, Havarti
024.99	Cheese, Kashkaval
024.99	Cheese, Liederkranz
024.99	Cheese, Limburger
024.99	Cheese, Muenster
024.99	Cheese, Parmesan (Parmigiano-Reggiano)
024.99	Cheese, Pecorino
024.99	Cheese, Port Salut
024.99	Cheese, Provolone
024.99	Cheese, Romadur
024.99	Cheese, Romano
024.99	Cheese, Samsoe
024.99	Cheese, Sapsago
024.99	Cheese, Sardo
024.99	Cheese, Sbrinz
024.99	Cheese, Schabziger
024.99	Cheese, Schlosskäse
024.99	Cheese, sheep's milk
024.99	Cheese, soft (excl. uncured)
024.99	Cheese, Stracchino
024.99	Cheese, Tilsit
024.99	Gjetost
024.99	Nokkelost
025.1	Eggs, birds', for hatching
025.1	Eggs, chicken, in shell, fresh or preserved
025.1	Eggs, poultry, for hatching
025.1	Eggs, birds', in shell, fresh or preserved
025.1	Eggs, poultry, in shell, fresh or preserved
025.21	Eggs, birds', whole, not in shell, dried, whether or not sweetened
025.21	Eggs, poultry, whole, not in shell, dried, whether or not sweetened
025.21	Yolks, egg, dried, whether or not sweetened or powdered
025.22	Eggs, birds', whole, not in shell, cooked by steaming or by boiling in water, whether or not sweetened
025.22	Eggs, birds', whole, not in shell, fresh, whether or not sweetened
025.22	Eggs, birds', whole, not in shell, frozen, whether or not sweetened
025.22	Eggs, birds', whole, not in shell, liquid, whether or not sweetened
025.22	Eggs, birds', whole, not in shell, moulded, whether or not sweetened
025.22	Eggs, poultry, whole, not in shell, cooked by steaming or by boiling in water, whether or not sweetened
025.22	Eggs, poultry, whole, not in shell, fresh, whether or not sweetened
025.22	Eggs, poultry, whole, not in shell, frozen, whether or not sweetened
025.22	Eggs, poultry, whole, not in shell, liquid, whether or not sweetened
025.22	Eggs, poultry, whole, not in shell, moulded, whether or not sweetened
025.22	Yolks, egg, cooked, by steaming or by boiling in water, whether or not sweetened
025.22	Yolks, egg, fresh, whether or not sweetened
025.22	Yolks, egg, frozen, whether or not sweetened
025.22	Yolks, egg, moulded, whether or not sweetened
025.3	Egg albumin
025.3	Ovalbumin (egg-white)
034.11	Albacore, live
034.11	Anchovies, live
034.11	Angel-fish, live
034.11	Bass, live
034.11	Bonito, live
034.11	Brislings, live
034.11	Carp, live
034.11	Catfish, live
034.11	Coalfish, live
034.11	Cod, live
034.11	Congers, live
034.11	Cusk (or tusk), live
034.11	Dogfish, live
034.11	Eels, live
034.11	Fish for aquaria, live
034.11	Fish, ornamental, live
034.11	Flat-fish, live
034.11	Flounder, live
034.11	Fluke, live
034.11	Sauries, live
034.11	Sea bream, live
034.11	Shad, live
034.11	Sharks, live
034.11	Skipjack, live
034.11	Smelts, live
034.11	Soles, live
034.11	Sprats, live
034.11	Sturgeon, live
034.11	Fry, fish, for fish culture
034.11	Gilthead, live
034.11	Goldfish, live
034.11	Haddock, live
034.11	Hake, live
034.11	Halibut, live
034.11	Herrings, live
034.11	Mackerel, live
034.11	Mullet, live
034.11	Perch, live
034.11	Pickerel, live
034.11	Pike, live
034.11	Pilchards, live
034.11	Plaice, live
034.11	Pollack, live
034.11	Redfish (or rosefish), live
034.11	Salmon, live
034.11	Sardines, live
034.11	Sauger, live
034.11	Swordfish, live
034.11	Trout, live
034.11	Tullibee, live
034.11	Tuna (tunny), live
034.11	Turbot, live
034.11	Whitefish, live
034.11	Whiting, live
034.11	Wolf-fish, live
034.11	Yellowfish, live
034.12	Salmon, fresh or chilled
034.12	Trout, fresh or chilled
034.13	Flounder, fresh or chilled
034.13	Fluke, fresh or chilled
034.13	Halibut, fresh or chilled
034.13	Plaice, fresh or chilled
034.13	Soles, fresh or chilled
034.14	Albacore, fresh or chilled
034.14	Bonito, stripe-bellied, fresh or chilled
034.14	Skipjack, fresh or chilled
034.14	Tuna, long-finned, fresh or chilled
034.14	Tuna, yellowfin, fresh or chilled
034.15	Brislings, fresh or chilled
034.15	Herrings, fresh or chilled
034.15	Sardinella, fresh or chilled
034.15	Sardines, fresh or chilled
034.15	Sprats, fresh or chilled
034.16	Cod, fresh or chilled
034.17	Mackerel, fresh or chilled
034.18	Anchovies, fresh or chilled
034.18	Angel-fish, fresh or chilled
034.18	Bass, fresh or chilled
034.18	Carp, fresh or chilled
034.18	Catfish, fresh or chilled
034.18	Coalfish, fresh or chilled
034.18	Congers, fresh or chilled
034.18	Cusk (or tusk), fresh or chilled
034.18	Dogfish, fresh or chilled
034.18	Eels, fresh or chilled
034.18	Gilthead, fresh or chilled
034.18	Haddock, fresh or chilled
034.18	Hake, fresh or chilled
034.18	Mullet, fresh or chilled
034.18	Perch, fresh or chilled
034.18	Pickerel, fresh or chilled
034.18	Pike, fresh or chilled
034.18	Pilchards, fresh or chilled
034.18	Pollack, fresh or chilled
034.18	Redfish (or rosefish), fresh or chilled
034.18	Sauger, fresh or chilled
034.18	Sauries, fresh or chilled
034.18	Sea bream, fresh or chilled
034.18	Shad, fresh or chilled
034.18	Sharks, fresh or chilled
034.18	Smelts, fresh or chilled
034.18	Sturgeon, fresh or chilled
034.18	Swordfish, fresh or chilled
034.18	Tullibee, fresh or chilled
034.18	Turbot, fresh or chilled
034.18	Whitefish, fresh or chilled
034.18	Whiting, fresh or chilled
034.18	Wolf-fish, fresh or chilled
034.18	Yellowfish, fresh or chilled
034.19	Eggs, fish, fresh or chilled
034.19	Livers, fish, fresh or chilled
034.19	Roes, fish, fresh or chilled
034.21	Salmon, frozen
034.21	Trout, frozen
034.22	Flounder, frozen
034.22	Fluke, frozen
034.22	Halibut, frozen
034.22	Plaice, frozen
034.22	Soles, frozen
034.23	Albacore, frozen
034.23	Bonito, stripe-bellied, frozen
034.23	Skipjack, frozen
034.23	Tuna, long-finned, frozen
034.23	Tuna, yellowfin, frozen
034.24	Brislings, frozen
034.24	Herrings, frozen
034.24	Sardinella, frozen
034.24	Sardines, frozen
034.24	Sprats, frozen
034.25	Cod, frozen
034.26	Mackerel, frozen
034.27	Hake, frozen
034.28	Anchovies, frozen
034.28	Bass, frozen
034.28	Carp, frozen
034.28	Catfish, frozen
034.28	Coalfish, frozen
034.28	Congers, frozen
034.28	Cusk (or tusk), frozen
034.28	Dogfish, frozen
034.28	Eels, frozen
034.28	Gilthead, frozen
034.28	Haddock, frozen
034.28	Mullet, frozen
034.28	Perch, frozen
034.28	Pickerel, frozen
034.28	Pike, frozen
034.28	Pilchards, frozen
034.28	Pollack, frozen
034.28	Redfish (or rosefish), frozen
034.28	Sauger, frozen
034.28	Sauries, frozen
034.28	Sea bream, frozen
034.28	Shad, frozen
034.28	Sharks, frozen
034.28	Smelts, frozen
034.28	Sturgeon, frozen
034.28	Swordfish, frozen
034.28	Tullibee, frozen
034.28	Turbot, frozen
034.28	Whitefish, frozen
034.28	Whiting, frozen
034.28	Wolf-fish, frozen
034.28	Yellowfish, frozen
034.29	Eggs, fish, frozen
034.29	Livers, fish, frozen
034.29	Roes, fish, frozen
034.4	Fillets, anchovy, frozen
034.4	Fillets, bass, frozen
034.4	Fillets, catfish, frozen
034.4	Fillets, coalfish, frozen
034.4	Fillets, cod, frozen
034.4	Fillets, cusk (or tusk), frozen
034.4	Fillets, halibut, frozen
034.4	Fillets, herring, frozen
034.4	Fillets, mackerel, frozen
034.4	Fillets, perch, frozen
034.4	Fillets, pickerel, frozen
034.4	Fillets, pike, frozen
034.4	Fillets, plaice, frozen
034.4	Fillets, pollack, frozen
034.4	Fillets, redfish (or rosefish), frozen
034.4	Fillets, salmon, frozen
034.4	Fillets, sauger, frozen
034.4	Fillets, sea bream, frozen
034.4	Fillets, fish, edible, frozen
034.4	Fillets, flat-fish, frozen
034.4	Fillets, flounder, frozen
034.4	Fillets, gilthead, frozen
034.4	Fillets, haddock, frozen
034.4	Fillets, hake, frozen
034.4	Fillets, smelt, frozen
034.4	Fillets, sole, frozen
034.4	Fillets, sprat, frozen
034.4	Fillets, sturgeon, frozen
034.4	Fillets, swordfish, frozen
034.4	Fillets, trout, frozen
034.4	Fillets, tullibee, frozen
034.4	Fillets, tuna (tunny), frozen
034.4	Fillets, turbot, frozen
034.4	Fillets, whitefish, frozen
034.4	Fillets, whiting, frozen
034.4	Fillets, wolf-fish, frozen
034.51	Fillets, anchovy, fresh or chilled
034.51	Fillets, bass, fresh or chilled
034.51	Fillets, catfish, fresh or chilled
034.51	Fillets, coalfish, fresh or chilled
034.51	Fillets, cod, fresh or chilled
034.51	Fillets, cusk (or tusk), fresh or chilled
034.51	Fillets, fish, edible, fresh or chilled
034.51	Fillets, flat-fish, fresh or chilled
034.51	Fillets, flounder, fresh or chilled
034.51	Fillets, gilthead, fresh or chilled
034.51	Fillets, haddock, fresh or chilled
034.51	Fillets, hake, fresh or chilled
034.51	Fillets, halibut, fresh or chilled
034.51	Fillets, herring, fresh or chilled
034.51	Fillets, mackerel, fresh or chilled
034.51	Fillets, perch, fresh or chilled
034.51	Fillets, pickerel, fresh or chilled
034.51	Fillets, pike, fresh or chilled
034.51	Fillets, plaice, fresh or chilled
034.51	Fillets, pollack, fresh or chilled
034.51	Fillets, redfish (or rosefish), fresh or chilled
034.51	Fillets, salmon, fresh or chilled
034.51	Fillets, sauger, fresh or chilled
034.51	Fillets, sea bream, fresh or chilled
034.51	Fillets, smelt, fresh or chilled
034.51	Fillets, sole, fresh or chilled
034.51	Fillets, sprat, fresh or chilled
034.51	Fillets, sturgeon, fresh or chilled
034.51	Fillets, swordfish, fresh or chilled
034.51	Fillets, trout, fresh or chilled
034.51	Fillets, tullibee, fresh or chilled
034.51	Fillets, tuna (tunny), fresh or chilled
034.51	Fillets, turbot, fresh or chilled
034.51	Fillets, whitefish, fresh or chilled
034.51	Fillets, whiting, fresh or chilled
034.51	Fillets, wolf-fish, fresh or chilled
034.51	Meat, anchovy, fresh or chilled
034.51	Meat, bass, fresh or chilled
034.51	Meat, catfish, fresh or chilled
034.51	Meat, coalfish, fresh or chilled
034.51	Meat, cod, fresh or chilled
034.51	Meat, cusk (or tusk), fresh or chilled
034.51	Meat, fish, edible, fresh or chilled
034.51	Meat, flat-fish, fresh or chilled
034.51	Meat, flounder, fresh or chilled
034.51	Meat, gilthead, fresh or chilled
034.51	Meat, haddock, fresh or chilled
034.51	Meat, hake, fresh or chilled
034.51	Meat, halibut, fresh or chilled
034.51	Meat, herring, fresh or chilled
034.51	Meat, mackerel, fresh or chilled
034.51	Meat, perch, fresh or chilled
034.51	Meat, pickerel, fresh or chilled
034.51	Meat, pike, fresh or chilled
034.51	Meat, plaice, fresh or chilled
034.51	Meat, pollack, fresh or chilled
034.51	Meat, redfish (or rosefish), fresh or chilled
034.51	Meat, salmon, fresh or chilled
034.51	Meat, sauger, fresh or chilled
034.51	Meat, sea bream, fresh or chilled
034.51	Meat, smelt, fresh or chilled
034.51	Meat, sole, fresh or chilled
034.51	Meat, sprat, fresh or chilled
034.51	Meat, sturgeon, fresh or chilled
034.51	Meat, swordfish, fresh or chilled
034.51	Meat, trout, fresh or chilled
034.51	Meat, tullibee, fresh or chilled
034.51	Meat, tuna (tunny), fresh or chilled
034.51	Meat, turbot, fresh or chilled
034.51	Meat, whitefish, fresh or chilled
034.51	Meat, whiting, fresh or chilled
034.51	Meat, wolf-fish, fresh or chilled
034.55	Meat, anchovy, frozen (excl. fillets)
034.55	Meat, bass, frozen (excl. fillets)
034.55	Meat, catfish, frozen (excl. fillets)
034.55	Meat, coalfish, frozen (excl. fillets)
034.55	Meat, cod, frozen (excl. fillets)
034.55	Meat, cusk (or tusk), frozen (excl. fillets)
034.55	Meat, fish, edible, frozen (excl. fillets)
034.55	Meat, flat-fish, frozen (excl. fillets)
034.55	Meat, flounder, frozen (excl. fillets)
034.55	Meat, gilthead, frozen (excl. fillets)
034.55	Meat, redfish (or rosefish), frozen (excl. fillets)
034.55	Meat, salmon, frozen (excl. fillets)
034.55	Meat, sauger, frozen (excl. fillets)
034.55	Meat, sea bream, frozen (excl. fillets)
034.55	Meat, smelt, frozen (excl. fillets)
034.55	Meat, sole, frozen (excl. fillets)
034.55	Meat, sprat, frozen (excl. fillets)
034.55	Meat, sturgeon, frozen (excl. fillets)
034.55	Meat, haddock, frozen (excl. fillets)
034.55	Meat, hake, frozen (excl. fillets)
034.55	Meat, halibut, frozen (excl. fillets)
034.55	Meat, herring, frozen (excl. fillets)
034.55	Meat, mackerel, frozen (excl. fillets)
034.55	Meat, perch, frozen (excl. fillets)
034.55	Meat, pickerel, frozen (excl. fillets)
034.55	Meat, pike, frozen (excl. fillets)
034.55	Meat, plaice, frozen (excl. fillets)
034.55	Meat, pollack, frozen (excl. fillets)
034.55	Meat, swordfish, frozen (excl. fillets)
034.55	Meat, trout, frozen (excl. fillets)
034.55	Meat, tullibee, frozen (excl. fillets)
034.55	Meat, tuna (tunny), frozen (excl. fillets)
034.55	Meat, turbot, frozen (excl. fillets)
034.55	Meat, whitefish, frozen (excl. fillets)
034.55	Meat, whiting, frozen (excl. fillets)
034.55	Meat, wolf-fish, frozen (excl. fillets)
035.11	Cod (excl. fillets), dried, whether or not salted
035.11	Stockfish (excl. fillets), dried
035.12	Fillets, anchovy, dried, salted or in brine
035.12	Fillets, bass, dried, salted or in brine
035.12	Fillets, catfish, dried, salted or in brine
035.12	Fillets, coalfish, dried, salted or in brine
035.12	Fillets, cod, dried, salted or in brine
035.12	Fillets, cusk (or tusk), dried, salted or in brine
035.12	Fillets, fish, edible, dried, salted or in brine
035.12	Fillets, flat-fish, dried, salted or in brine
035.12	Fillets, flounder, dried, salted or in brine
035.12	Fillets, gilthead, dried, salted or in brine
035.12	Fillets, haddock, dried, salted or in brine
035.12	Fillets, hake, dried, salted or in brine
035.12	Fillets, halibut, dried, salted or in brine
035.12	Fillets, herring, dried, salted or in brine
035.12	Fillets, mackerel, dried, salted or in brine
035.12	Fillets, perch, dried, salted or in brine
035.12	Fillets, pickerel, dried, salted or in brine
035.12	Fillets, pike, dried, salted or in brine
035.12	Fillets, salmon, dried, salted or in brine
035.12	Fillets, sauger, dried, salted or in brine
035.12	Fillets, sea bream, dried, salted or in brine
035.12	Fillets, smelt, dried, salted or in brine
035.12	Fillets, sole, dried, salted or in brine
035.12	Fillets, sprat, dried, salted or in brine
035.12	Fillets, sturgeon, dried, salted or in brine
035.12	Fillets, swordfish, dried, salted or in brine
035.12	Fillets, trout, dried, salted or in brine
035.12	Fillets, tullibee, dried, salted or in brine
035.12	Fillets, tuna (tunny), dried, salted or in brine
035.12	Fillets, turbot, dried, salted or in brine
035.12	Fillets, whitefish, dried, salted or in brine
035.12	Fillets, whiting, dried, salted or in brine
035.12	Fillets, wolf-fish, dried, salted or in brine
035.12	Fillets, plaice, dried, salted or in brine
035.12	Fillets, pollack, dried, salted or in brine
035.12	Fillets, redfish (or rosefish), dried, salted or in brine
035.13	Anchovies, dried, whether or not salted, but not smoked (excl. fillets)
035.13	Bonito, dried, whether or not salted, but not smoked (excl. fillets)
035.13	Cusk, dried, whether or not salted, but not smoked (excl. fillets)
035.13	Fins, shark, parts of, skinned or shredded before drying, dried, whether or not salted, but not smoked
035.13	Fins, shark, unskinned, dried, whether or not salted, but not smoked
035.13	Fish, edible (excl. cod), dried, whether or not salted, but not smoked (excl. fillets)
035.13	Haddock, dried, whether or not salted, but not smoked (excl. fillets)
035.13	Hake, dried, whether or not salted, but not smoked (excl. fillets)
035.13	Halibut, dried, whether or not salted, but not smoked (excl. fillets)
